street,RMSE,MAE,R2
TODT HILL ROAD,73.75655538429474,56.06621852586436,0.8694459417743583
TOMPKINS AVENUE,209.93713039960483,169.42606156537323,0.27767473955637
UNION TURNPIKE,197.33704614983864,131.4146648990652,0.5887045006100361
UTOPIA PARKWAY,113.49207872460649,76.03265656481733,0.5753315437421582
VAN CORTLANDT PARK EAST,48.98767092392161,34.84797287800095,0.6962873788403157
VERNON BOULEVARD,64.02048681678122,44.846357237821245,0.7646279797481472
VICTORY BOULEVARD,270.1696531189314,179.9010544130879,0.37843992951405925
WADSWORTH AVENUE,61.363635283287124,33.45199178866226,0.3118998376833735
WASHINGTON AVENUE,119.37334139584013,93.92281696939061,0.45414616139086805
WEBSTER AVENUE,124.48334618655657,101.16071167390069,0.5550655641810749
WEST 165 STREET,225.68571033058024,169.18693781834023,0.14555092976924167
WEST 42 STREET,127.19890022009632,99.00417197767155,0.5948376713444363
WEST END AVENUE,109.06303118938546,85.06674231316546,0.6055457787767903
WESTCHESTER AVENUE,105.37793760977888,83.10300757527834,0.7548199881999573
WESTCHESTER AVENUE BRIDGE,121.92850894565665,95.41394533429828,0.7990772042440762
WHITE PLAINS ROAD,79.36591022075169,60.761111634796286,0.5592193276161608
WOODHAVEN BOULEVARD,420.5514089798235,329.1917485270261,0.30669004721799453
YORK AVENUE,180.34811298312783,136.4167859495567,0.5152442490723235
